INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192085107,3114,,INVESTIGATE PROPERTY,C11, ,1,2019-10-21 04:34:00,2019,10,Monday,4,,"MOUNT IDA RD & BENTHAM RD
DORCHESTER  MA 02122
UNI",42.30342503317555,-71.06311904032154,"(42.30342503317555, -71.06311904032154)"
192086317,3114,,INVESTIGATE PROPERTY,C11,402,1,2019-10-24 18:53:00,2019,10,Thursday,18,,DORCHESTER AVE,42.285260240740975,-71.06444063187841,"(42.285260240740975, -71.06444063187841)"
192086695,3114,,INVESTIGATE PROPERTY,C11,346,1,2019-10-26 02:25:00,2019,10,Saturday,2,,JULIETTE ST,42.3058442253615,-71.06261554706387,"(42.3058442253615, -71.06261554706387)"
192089077,3114,,INVESTIGATE PROPERTY,C11,462,1,2019-11-03 06:47:00,2019,11,Sunday,6,,BOWDOIN AVE,42.30090968808207,-71.07425843202,"(42.30090968808207, -71.07425843202)"
192089541,423,,ASSAULT - AGGRAVATED,C11,339,1,2019-11-04 20:59:00,2019,11,Monday,20,,"289 HANCOCK ST
DORCHESTER  MA 02125
UNITED STATES",42.30855032652753,-71.0587470327092,"(42.30855032652753, -71.0587470327092)"
192090990,423,,ASSAULT - AGGRAVATED,C11, ,1,2019-11-09 20:34:00,2019,11,Saturday,20,,SPEEDWELL ST,42.30406721686813,-71.06760041641915,"(42.30406721686813, -71.06760041641915)"
192091324,3114,,INVESTIGATE PROPERTY,C11,366,1,2019-11-11 05:37:00,2019,11,Monday,5,,ADAMS ST,42.29108352861233,-71.05692998151528,"(42.29108352861233, -71.05692998151528)"
192091501,3114,,INVESTIGATE PROPERTY,C11,358,1,2019-11-11 17:26:00,2019,11,Monday,17,,CLAYBOURNE ST,42.29653191984418,-71.07125915696336,"(42.29653191984418, -71.07125915696336)"
192091597,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-11-12 01:02:00,2019,11,Tuesday,1,,RICHFIELD PARK,42.30682859986047,-71.07092424385544,"(42.30682859986047, -71.07092424385544)"
192092418,3114,,INVESTIGATE PROPERTY,C11,356,1,2019-11-14 22:56:00,2019,11,Thursday,22,,PARK ST,42.29835524359277,-71.06155471986133,"(42.29835524359277, -71.06155471986133)"
192092449,3114,,INVESTIGATE PROPERTY,C11,355,1,2019-11-15 00:00:00,2019,11,Friday,0,,"DORCHESTER AVE & MELVILLE AVE
DORCHESTER  MA 02124",42.296107990462275,-71.0613650468685,"(42.296107990462275, -71.0613650468685)"
192092452,3114,,INVESTIGATE PROPERTY,C11,817,1,2019-11-15 03:50:00,2019,11,Friday,3,,DORCHESTER AVE,42.28831573580817,-71.06358730143424,"(42.28831573580817, -71.06358730143424)"
192093266,3114,,INVESTIGATE PROPERTY,C11,351,1,2019-11-18 02:38:00,2019,11,Monday,2,,DORCHESTER AVE,42.30114532559889,-71.05991446650455,"(42.30114532559889, -71.05991446650455)"
192093578,3114,,INVESTIGATE PROPERTY,C11,347,1,2019-11-19 05:04:00,2019,11,Tuesday,5,,LINDEN ST,42.305708223486235,-71.06015450754789,"(42.305708223486235, -71.06015450754789)"
192093791,3114,,INVESTIGATE PROPERTY,C11,402,1,2019-11-19 19:35:00,2019,11,Tuesday,19,,ASHMONT ST,42.285556285001505,-71.06488853306246,"(42.285556285001505, -71.06488853306246)"
192093864,2662,,BALLISTICS EVIDENCE/FOUND,C11,356,1,2019-11-20 01:03:00,2019,11,Wednesday,1,,CHARLES ST,42.29990886676312,-71.06424767816202,"(42.29990886676312, -71.06424767816202)"
192093879,3114,,INVESTIGATE PROPERTY,C11,358,1,2019-11-20 04:02:00,2019,11,Wednesday,4,,WASHINGTON ST,42.295696797953255,-71.07214054903721,"(42.295696797953255, -71.07214054903721)"
192094370,3114,,INVESTIGATE PROPERTY,C11,388,1,2019-11-21 16:52:00,2019,11,Thursday,16,,DORCHESTER AVE,42.27673597912277,-71.06683537072487,"(42.27673597912277, -71.06683537072487)"
192094709,423,,ASSAULT - AGGRAVATED,C11,462,1,2019-11-22 18:07:00,2019,11,Friday,18,,BOWDOIN AVE,42.30090968808207,-71.07425843202,"(42.30090968808207, -71.07425843202)"
192097043,3114,,INVESTIGATE PROPERTY,C11,362,1,2019-12-01 19:30:00,2019,12,Sunday,19,,KENWOOD ST,42.29260065590204,-71.06822318145956,"(42.29260065590204, -71.06822318145956)"
192098850,423,,ASSAULT - AGGRAVATED,C11,337,1,2019-12-08 15:15:00,2019,12,Sunday,15,,RICHFIELD ST,42.30597540774869,-71.07011897989932,"(42.30597540774869, -71.07011897989932)"
192098965,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2019-12-09 00:50:00,2019,12,Monday,0,,"MOUNT IDA RD & BENTHAM RD
DORCHESTER  MA 02122
UNI",42.30342503317555,-71.06311904032154,"(42.30342503317555, -71.06311904032154)"
192099251,2662,,BALLISTICS EVIDENCE/FOUND,C11,364,1,2019-12-09 21:59:00,2019,12,Monday,21,,CENTRE ST,42.29472425542723,-71.05798100295497,"(42.29472425542723, -71.05798100295497)"
192100190,423,,ASSAULT - AGGRAVATED,C11,340,1,2019-12-13 01:10:00,2019,12,Friday,1,,BOWDOIN ST,42.30540714800679,-71.06547135152914,"(42.30540714800679, -71.06547135152914)"
192100196,3114,,INVESTIGATE PROPERTY,C11,355,1,2019-12-13 02:50:00,2019,12,Friday,2,,DORCHESTER AVE,42.29768953838805,-71.06090954029862,"(42.29768953838805, -71.06090954029862)"
192101252,3114,,INVESTIGATE PROPERTY,C11,462,1,2019-12-16 17:35:00,2019,12,Monday,17,,BOWDOIN AVE,42.301758527161574,-71.07462979750593,"(42.301758527161574, -71.07462979750593)"
192101925,1402,,VANDALISM,C11,346,1,2019-12-19 02:35:00,2019,12,Thursday,2,,JULIETTE ST,42.3058442253615,-71.06261554706387,"(42.3058442253615, -71.06261554706387)"
192102925,423,,ASSAULT - AGGRAVATED,C11,362,1,2019-12-22 18:41:00,2019,12,Sunday,18,,WASHINGTON ST,42.293075373561635,-71.07183784759528,"(42.293075373561635, -71.07183784759528)"
192103445,3114,,INVESTIGATE PROPERTY,C11,362,1,2019-12-24 17:34:00,2019,12,Tuesday,17,,WASHINGTON ST,42.29131612789713,-71.07170292796064,"(42.29131612789713, -71.07170292796064)"
192103691,3114,,INVESTIGATE PROPERTY,C11,257,1,2019-12-26 00:06:00,2019,12,Thursday,0,,DOWNER AVE,42.31224826874389,-71.06239929374874,"(42.31224826874389, -71.06239929374874)"
192104586,3114,,INVESTIGATE PROPERTY,C11,461,1,2019-12-29 18:14:00,2019,12,Sunday,18,,GENEVA AVE,42.30497496796635,-71.07497172422069,"(42.30497496796635, -71.07497172422069)"
