INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222093226,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-12-02 19:30:00,2022,12,Friday,19,,PLEASANT ST,42.31582484306489,-71.05967845076508,"(42.31582484306489, -71.05967845076508)"
222093698,3114,,INVESTIGATE PROPERTY,C11,356,1,2022-12-04 16:43:00,2022,12,Sunday,16,,CHARLES ST,42.29990886676312,-71.06424767816202,"(42.29990886676312, -71.06424767816202)"
222094036,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-12-05 19:45:00,2022,12,Monday,19,,HANCOCK ST,42.312230055573075,-71.0639136677569,"(42.312230055573075, -71.0639136677569)"
222094305,2662,,BALLISTICS EVIDENCE/FOUND,C11,345,1,2022-12-06 00:00:00,2022,12,Tuesday,0,,RIDGEWOOD ST,42.30209442501829,-71.06575183262441,"(42.30209442501829, -71.06575183262441)"
222094365,3114,,INVESTIGATE PROPERTY,C11,366,1,2022-12-06 20:39:00,2022,12,Tuesday,20,,FLORIDA ST,42.290545788243996,-71.05954041111393,"(42.290545788243996, -71.05954041111393)"
222095299,3114,,INVESTIGATE PROPERTY,C11,335,1,2022-12-10 01:25:00,2022,12,Saturday,1,,CLARKSON ST,42.308296682893285,-71.06747771224468,"(42.308296682893285, -71.06747771224468)"
222096216,423,,ASSAULT - AGGRAVATED,C11, ,1,2022-12-13 13:27:00,2022,12,Tuesday,13,,ROSELAND ST,42.29087204842264,-71.06432117748462,"(42.29087204842264, -71.06432117748462)"
222097651,3114,,INVESTIGATE PROPERTY,C11,362,1,2022-12-18 14:56:00,2022,12,Sunday,14,,WASHINGTON ST,42.293075373561635,-71.07183784759528,"(42.293075373561635, -71.07183784759528)"
222098226,3114,,INVESTIGATE PROPERTY,C11,359,1,2022-12-20 14:15:00,2022,12,Tuesday,14,,REGINA RD,42.29524856741237,-71.07108773027319,"(42.29524856741237, -71.07108773027319)"
222098293,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-12-20 18:27:00,2022,12,Tuesday,18,,LITHGOW ST,42.28963980157084,-71.07046114262964,"(42.28963980157084, -71.07046114262964)"
222098914,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-12-22 17:32:00,2022,12,Thursday,17,,BOWDOIN AVE,42.30175981819208,-71.07555177090849,"(42.30175981819208, -71.07555177090849)"
222099272,3114,,INVESTIGATE PROPERTY,C11,461,1,2022-12-24 04:11:00,2022,12,Saturday,4,,ROSSETER ST,42.3041784541903,-71.07600128996584,"(42.3041784541903, -71.07600128996584)"
222099622,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-12-26 07:54:00,2022,12,Monday,7,,GENEVA AVE,42.29979689518329,-71.06533457226695,"(42.29979689518329, -71.06533457226695)"
222100830,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-12-30 23:22:00,2022,12,Friday,23,,WASHINGTON ST,42.30422175471675,-71.0791845947074,"(42.30422175471675, -71.0791845947074)"
